Year,Month,PrimaryType,Location Description,Arrest,Latitude,Longitude
G,A,D,H,0,41.78397348,-87.70084513
G,A,A,G,0,41.7687449,-87.71589229
G,A,M,H,0,41.93262,-87.64094012
G,D,L,H,1,41.73373388,-87.64964286
G,A,O,H,0,41.94725226,-87.65350869
G,A,M,H,0,41.90707889,-87.68082243
G,A,C,I,0,41.89169701,-87.62605664
G,A,A,I,0,41.89169701,-87.62605664
G,A,A,H,0,41.96722859,-87.7414289
G,A,M,G,0,41.78143391,-87.60432869
G,A,A,H,0,41.95466152,-87.64428316
G,A,A,G,0,41.89701562,-87.70040679
G,A,O,G,0,41.91757054,-87.75461559
G,A,D,H,0,41.84884152,-87.63842802
G,A,M,H,0,41.9551514,-87.67492064
G,A,M,G,0,41.82647942,-87.62420662
G,A,M,F,0,41.77055164,-87.73474671
G,D,O,G,0,41.88419315,-87.67096746
G,A,M,F,0,41.77034215,-87.73351693
G,A,A,O,0,0,0
G,A,L,G,0,41.69917403,-87.62329273
G,A,A,G,0,41.78633318,-87.6486003
G,A,O,M,0,41.88781278,-87.62054663
G,A,M,H,0,42.01818685,-87.66705793
G,A,C,I,0,41.75760104,-87.66360651
G,A,D,H,0,41.77350903,-87.70226038
G,D,O,O,0,41.78331617,-87.59312071
G,A,C,E,0,41.89103943,-87.61824836
G,A,C,G,0,41.96297027,-87.65476089
G,A,A,H,0,41.84127955,-87.64272286
G,A,M,H,0,0,0
G,A,M,H,0,41.73740382,-87.54962958
G,A,A,H,0,41.9525882,-87.73244359
G,A,A,H,0,41.89701226,-87.63271602
G,A,O,G,0,41.81072902,-87.60172605
G,A,A,G,0,41.78147907,-87.61323032
G,A,C,F,0,41.89701226,-87.63271602
G,A,O,G,0,41.8202541,-87.60038864
G,A,L,G,0,41.92099526,-87.71256742
G,A,A,J,0,41.76559446,-87.62105065
G,A,M,I,0,41.72047703,-87.53528962
G,A,M,L,0,41.94219958,-87.68812452
G,D,O,G,0,41.93587445,-87.77004809
G,D,F,H,1,41.8823011,-87.76054511
G,A,D,H,0,41.91462615,-87.716689
G,A,M,H,0,41.8644254,-87.71868048
G,A,C,G,0,41.8883725,-87.64344617
G,A,D,H,0,41.77999424,-87.72523997
G,A,M,O,0,41.70276646,-87.55022977
G,A,M,C,0,41.7513008,-87.56258763
G,A,D,H,0,41.7403727,-87.67411837
G,A,A,M,0,0,0
G,A,A,I,0,41.84454272,-87.70289138
G,A,A,H,0,41.77268594,-87.6057585
G,A,A,L,0,41.77264675,-87.69322858
G,D,A,K,0,41.77929591,-87.64477419
G,A,L,H,0,41.88173836,-87.75123379
G,A,L,H,0,41.70117686,-87.62454137
G,A,A,C,0,41.89739227,-87.65116541
G,D,F,H,1,41.91949957,-87.77678759
G,A,L,C,0,41.91747793,-87.75095321
G,A,D,H,0,41.90906989,-87.72042725
G,A,A,G,0,41.96420451,-87.66777511
G,A,M,G,0,41.76188916,-87.71274717
G,A,A,H,0,41.9681417,-87.73704832
G,A,C,H,0,41.72095283,-87.68114109
G,D,A,I,0,41.87826021,-87.6254484
G,A,A,G,0,41.79153513,-87.6511632
G,A,B,C,0,41.77988932,-87.70072761
G,A,M,H,0,41.68064404,-87.64444314
G,D,A,M,0,41.86651978,-87.69512728
G,A,D,H,0,41.70735938,-87.61080966
G,A,A,H,0,41.76101006,-87.62481429
G,A,A,G,0,41.76164205,-87.71374286
G,A,M,H,0,41.99391718,-87.7578606
G,D,A,I,1,41.6959821,-87.59665314
G,A,A,D,0,41.94725004,-87.65359694
G,A,M,H,0,41.92697756,-87.72072257
G,A,M,H,0,41.96881558,-87.73051503
G,A,C,O,0,41.947164,-87.65808249
G,A,A,K,0,41.87688148,-87.63107796
G,A,A,H,0,41.74344502,-87.60137277
G,D,M,C,0,41.71151952,-87.61999251
G,A,O,G,0,41.96394148,-87.68754855
G,A,D,H,0,42.01347574,-87.67477939
G,A,A,H,0,41.73985369,-87.57819793
G,A,M,H,0,41.70376102,-87.53286702
G,A,A,G,0,41.90534949,-87.67976369
G,D,O,C,0,41.68800468,-87.62642136
G,A,L,E,0,41.90055765,-87.6869644
G,D,O,K,0,41.84149326,-87.72933715
G,A,A,C,0,41.80792739,-87.66859555
G,A,A,C,0,41.71897295,-87.53407749
G,A,M,C,0,41.7844363,-87.6643393
G,A,A,H,0,41.82796325,-87.64482163
G,A,A,H,0,41.93917615,-87.66380128
G,A,A,C,0,41.90322524,-87.74950317
G,A,M,G,0,41.85584587,-87.727275
G,A,A,K,0,41.85226478,-87.72161219
G,A,A,H,0,41.95843127,-87.71194319
G,A,O,H,0,42.00359949,-87.68152218
G,A,C,G,0,41.77634248,-87.59732166
G,A,C,G,0,41.93343622,-87.64539737
G,A,A,I,0,0,0
G,A,A,H,0,0,0
G,A,A,C,0,41.91461221,-87.70200387
G,A,A,I,0,41.89774489,-87.6372149
G,A,M,K,0,41.8095069,-87.60850751
G,A,A,G,0,41.85167058,-87.71417414
G,A,L,G,0,41.77724301,-87.69660712
G,A,D,H,0,41.73419704,-87.58396867
G,A,A,H,0,41.84135048,-87.62686091
G,A,M,G,0,41.96064496,-87.75320386
G,D,C,I,0,41.79234797,-87.71884885
G,A,C,G,0,41.89605246,-87.7310345
G,D,M,G,1,41.89577204,-87.7642961
G,D,M,G,0,41.71538284,-87.65849966
G,A,A,H,0,41.89351648,-87.75065673
G,A,A,I,0,41.83805499,-87.64545841
G,A,A,L,0,41.90782875,-87.73013397
G,A,A,G,0,41.76166126,-87.71374267
G,A,C,G,0,41.87322311,-87.65755788
G,A,A,H,0,41.95399227,-87.77803168
G,A,A,G,0,41.91733403,-87.71248901
G,D,L,G,0,41.97525267,-87.6569768
G,A,M,M,0,41.97316782,-87.71349527
G,A,M,H,0,41.94587698,-87.80702755
G,A,A,H,0,41.7526453,-87.56624734
G,A,C,E,0,41.95434186,-87.67875972
G,A,A,C,0,41.76914188,-87.68581094
G,A,A,G,0,41.75321503,-87.5949839
G,A,M,H,0,41.97286917,-87.71104533
G,A,M,K,0,41.92708284,-87.70415929
G,A,L,G,0,0,0
G,A,M,K,0,41.85048528,-87.71984166
G,A,L,G,0,41.94934328,-87.7825311
G,A,A,H,0,41.73073186,-87.58158367
G,A,A,I,0,41.74366073,-87.62394974
G,A,C,O,0,41.72915487,-87.55453633
G,A,A,K,0,41.74989948,-87.66342638
G,A,A,G,0,0,0
G,A,E,G,0,41.74816769,-87.65731357
G,A,C,O,0,41.94010454,-87.64035639
G,A,A,H,0,41.7388955,-87.66922001
G,A,C,O,0,41.7467537,-87.62441772
G,A,L,K,0,41.97641807,-87.6535737
G,A,M,O,1,41.70775621,-87.58070877
G,A,O,G,0,41.78956481,-87.62665975
G,A,M,C,0,41.9106536,-87.75814618
G,A,C,D,0,42.01838876,-87.67589896
G,A,D,L,0,41.76864664,-87.62825302
G,A,L,G,0,41.98806349,-87.66840575
G,A,C,I,0,41.79340561,-87.5848746
G,A,C,I,0,41.88294516,-87.63089772
G,A,C,G,0,41.94964933,-87.64407246
G,A,M,G,0,41.98806349,-87.66840575
G,D,A,I,0,41.88154694,-87.62619797
G,A,A,H,0,0,0
G,A,A,H,0,41.94246473,-87.7478368
G,A,A,H,0,41.90491436,-87.68287592
G,A,A,H,0,41.91355458,-87.79734761
G,A,D,H,0,41.86934982,-87.74565173
G,A,B,G,0,41.68235594,-87.64618207
G,A,A,L,0,41.94203679,-87.66872612
G,A,A,C,0,41.80318263,-87.6615366
G,D,O,H,0,41.96795832,-87.68645264
G,D,A,I,1,41.73926587,-87.60489375
G,D,A,I,0,41.85974695,-87.63027064
G,D,M,H,0,41.88435666,-87.66367252
G,D,F,K,1,42.01711426,-87.68436864
G,D,O,G,0,41.7187614,-87.64193004
G,A,A,C,0,41.7508951,-87.5991113
G,D,J,J,1,41.92382075,-87.7760188
G,D,M,G,0,41.9057035,-87.69291509
G,D,A,G,0,41.8953446,-87.65945137
G,D,A,I,0,41.80888194,-87.61958096
G,D,B,G,0,41.90843054,-87.63850953
G,D,A,I,0,41.87826021,-87.6254484
G,D,M,G,0,41.75667863,-87.60969599
G,D,A,I,1,41.97551745,-87.72956922
G,D,A,I,0,41.88065311,-87.63439665
G,D,L,H,0,41.89804585,-87.69961792
G,D,C,I,0,41.88239406,-87.6278448
G,D,L,M,0,41.85293474,-87.66362966
G,D,L,C,0,41.87028372,-87.68124083
G,D,L,H,0,41.90334834,-87.66724303
G,D,M,G,0,41.82468519,-87.64230319
G,D,A,I,0,41.93859561,-87.64957603
G,D,A,I,1,41.7511646,-87.61219863
G,D,A,I,1,41.80898136,-87.60655105
G,D,F,J,1,41.69235865,-87.62309675
G,D,A,M,0,41.80922084,-87.62690226
G,D,F,H,1,41.88071755,-87.72633132
G,D,L,H,0,41.97406627,-87.65775427
G,D,O,M,0,41.78114212,-87.67556718
F,L,C,G,0,41.78441724,-87.63620916
F,E,A,G,0,41.93333551,-87.66694214
G,D,L,G,0,41.77695108,-87.67022803
G,D,L,H,1,41.8796663,-87.73360462
G,D,A,I,1,41.89941016,-87.62413127
F,C,A,G,0,41.80041512,-87.6866588
F,L,O,G,0,41.94875985,-87.75539595
F,J,A,H,0,41.8719906,-87.69441564
G,D,M,C,0,41.77312998,-87.66531098
G,D,A,G,0,41.76638357,-87.64929633
G,A,A,G,0,0,0
G,D,A,I,0,41.89119945,-87.62413763
G,D,A,I,0,41.92093669,-87.68751938
G,D,O,C,0,41.88502616,-87.67552729
G,D,A,I,0,41.88065465,-87.63419834
G,A,C,G,0,0,0
D,G,E,C,1,0,0
G,A,C,N,1,0,0
F,L,C,N,0,41.78618191,-87.66437982
F,D,C,N,1,41.78618191,-87.66437982
F,L,C,N,1,41.74989948,-87.66342638
F,L,D,L,0,41.83321328,-87.66436735
G,D,O,H,1,41.88113947,-87.72568102
G,D,C,O,0,41.88574979,-87.62910791
G,D,C,I,0,41.73939489,-87.60489962
G,D,A,G,0,41.82081456,-87.70317187
G,D,M,C,0,41.92563074,-87.66052545
G,D,A,H,0,41.92623171,-87.63388835
D,F,C,G,0,0,0
G,A,H,K,0,41.97235426,-87.68203575
G,A,A,G,0,0,0
F,I,A,G,0,41.70666457,-87.61862891
F,L,O,C,0,41.78426728,-87.66312008
F,I,C,G,0,41.68927392,-87.53407544
F,L,O,C,0,41.99443679,-87.70317262
F,K,C,G,0,41.87626576,-87.6518638
F,G,C,G,0,41.95544478,-87.65275988
F,L,A,O,0,41.886817,-87.62905947
G,A,O,H,0,0,0
G,D,M,L,1,41.76680404,-87.60561968
G,D,M,G,1,41.70845879,-87.61501632
G,D,M,I,0,41.75459296,-87.74152854
G,A,A,F,0,0,0
G,A,C,G,0,0,0
G,D,H,C,0,41.77778339,-87.61556307
G,D,A,I,1,41.75089655,-87.62781331
G,D,A,O,0,41.88574979,-87.62910791
G,D,M,G,1,41.71726272,-87.64188383
G,A,A,G,0,0,0
F,F,A,M,0,41.69618701,-87.62666131
F,A,C,O,0,41.7580913,-87.55461172
G,D,L,O,0,41.92507646,-87.67377846
G,D,H,H,0,41.76092397,-87.65279235
G,D,L,C,0,41.93951171,-87.764716
G,D,C,I,0,41.87826021,-87.6254484
G,D,L,H,0,41.78314835,-87.60724617
G,D,D,H,0,41.87331218,-87.6643349
G,A,C,O,0,0,0
D,L,C,C,0,0,0
F,H,A,G,0,41.70666457,-87.61862891
F,L,A,G,0,41.9277955,-87.64884617
F,L,D,H,0,41.76206472,-87.56886584
F,F,E,K,0,41.79425721,-87.6208324
F,L,C,K,0,41.89290436,-87.6145474
F,L,A,C,0,41.94534275,-87.65730406
G,D,A,C,0,41.93507741,-87.6490954
G,D,O,H,0,41.90966425,-87.74272882
G,D,L,M,0,41.77875471,-87.6172974
G,D,A,I,1,41.79446258,-87.77055822
G,A,G,H,0,41.78621555,-87.66074208
G,A,G,H,0,41.88189284,-87.7385376
G,A,G,H,0,41.90180757,-87.72383577
G,A,L,G,1,41.65143133,-87.52725823
G,B,M,G,0,41.76139623,-87.55797683
G,B,A,O,0,41.85065629,-87.62374879
G,B,D,H,0,41.830123,-87.6205302
G,B,A,O,0,41.79160414,-87.58595166
G,B,A,I,0,41.7398724,-87.72160279
F,L,A,O,0,41.87661278,-87.65114777
F,L,C,D,0,41.96933011,-87.65967969
F,J,O,O,0,42.00593728,-87.66101923
G,D,H,H,1,41.82330209,-87.61853664
G,B,A,H,0,41.76925755,-87.61963547
G,B,L,H,0,41.74350386,-87.60501807
G,B,A,H,0,41.89289476,-87.62270484
G,B,L,C,1,41.90113988,-87.69292396
G,B,L,H,1,41.90914261,-87.73263078
G,B,L,G,0,41.93520925,-87.74466527
G,B,A,K,0,41.7809464,-87.62199537
G,B,H,L,1,41.99953335,-87.67110442
G,B,C,H,0,41.92386947,-87.70719302
G,B,A,H,1,41.95506582,-87.65086689
G,B,L,H,1,41.77483162,-87.68352473
G,B,O,H,0,41.7862457,-87.65466966
G,B,O,G,1,42.01438103,-87.68049215
G,B,M,G,1,41.74391531,-87.55760822
G,A,A,I,0,41.88158261,-87.62619758
G,B,D,H,0,41.96846319,-87.70773463
G,B,H,H,0,41.84571235,-87.70751159
G,B,L,L,0,41.89445245,-87.75558095
G,B,A,H,0,41.96820634,-87.7310319
G,B,D,G,1,41.74115503,-87.61465203
G,B,L,G,0,41.88099052,-87.70463737
G,B,L,C,1,41.82176139,-87.70068618
G,B,O,G,0,41.79690228,-87.6707412
G,B,E,H,0,41.88690933,-87.62666767
G,B,A,G,0,41.73202382,-87.60882973
G,D,A,I,1,41.80865936,-87.66092185
G,D,D,H,0,41.87515512,-87.66790671
G,B,L,C,0,41.94110195,-87.65900287
G,B,F,L,1,41.93944442,-87.68959677
G,B,C,G,0,41.65777068,-87.59762306
G,B,L,I,1,41.86681074,-87.62581703
G,B,L,C,0,41.9528562,-87.79008501
G,B,M,H,0,41.86442591,-87.71877592
G,B,L,G,0,41.74157244,-87.7301572
G,B,A,I,1,41.88572959,-87.62582133
G,B,L,C,0,41.87519104,-87.73162329
G,B,A,M,0,41.92060952,-87.67772669
G,B,E,G,0,41.93251238,-87.73682535
G,B,M,G,1,41.70809791,-87.62185415
G,B,L,C,1,41.8628487,-87.71584313
G,B,F,H,1,41.76847882,-87.60704138
G,B,L,C,0,41.98969435,-87.65680187
G,B,M,C,1,41.77846419,-87.73911667
G,B,A,H,0,41.90262831,-87.72906989
G,B,O,L,0,41.89513029,-87.73891431
G,B,L,H,0,41.87055629,-87.72026293
G,B,F,L,1,41.69283384,-87.60431945
G,B,M,C,1,41.97038298,-87.65765713
G,B,D,H,0,41.71372844,-87.63695156
G,B,A,H,0,41.75846363,-87.61206927
G,D,O,C,0,41.7833633,-87.61086998
G,B,O,H,0,41.88068724,-87.72890944
G,B,L,M,1,41.83594706,-87.73404599
G,B,A,I,0,41.91267474,-87.67751398
G,D,A,H,0,41.94100055,-87.72020977
G,B,A,G,0,41.74893505,-87.63556343
G,B,A,L,0,41.73754763,-87.60484722
G,B,M,G,0,41.85983324,-87.72987309
G,B,O,H,0,41.89877771,-87.70245371
G,B,D,H,0,41.92141065,-87.74991799
G,B,A,I,1,41.97685185,-87.65499969
G,B,A,H,0,41.89886648,-87.77526244
G,B,A,G,0,41.80863298,-87.75052424
G,B,O,G,0,41.75127961,-87.70066044
G,B,C,K,1,41.88548754,-87.72642205
G,B,L,C,1,41.77871596,-87.67027951
G,B,O,H,1,41.7916325,-87.65602465
G,B,O,G,0,41.67621137,-87.62182842
G,B,D,H,0,41.76871918,-87.65256701
G,B,D,H,0,41.97241637,-87.67848276
F,E,L,H,1,41.78594838,-87.59917716
G,D,O,I,1,41.92852869,-87.6530828
F,K,L,H,1,41.74362957,-87.56367973
F,L,O,C,1,41.77599704,-87.60339674
F,L,A,I,1,41.83117785,-87.65097728
G,A,L,H,1,41.87076587,-87.72148356
G,A,A,G,0,41.75968058,-87.55628216
G,A,L,C,1,41.73328316,-87.54700517
G,A,B,H,0,41.73986033,-87.60127425
G,A,L,G,1,41.89076091,-87.68069104
G,A,L,G,0,41.79863789,-87.60477187
G,A,A,B,0,41.9790063,-87.90646316
G,A,D,H,1,41.82785898,-87.67765388
G,D,M,I,1,41.76569805,-87.72243887
G,A,A,G,1,41.83606942,-87.65956349
G,A,M,L,1,41.87369942,-87.70470516
G,A,L,H,0,41.90751289,-87.77006237
G,D,L,H,0,41.78701484,-87.61903154
G,B,L,H,1,41.90764249,-87.73544786
G,B,L,H,0,41.96594383,-87.6578217
G,B,A,H,0,41.74779149,-87.65123805
G,B,L,H,1,41.85256088,-87.71235599
G,B,C,O,1,41.88188393,-87.64006044
G,D,M,M,0,41.98924362,-87.66511973
G,B,M,G,0,41.97757903,-87.70917166
G,B,O,G,0,41.81072902,-87.60172605
G,B,D,H,0,41.87267849,-87.71429087
G,B,O,C,0,41.88193268,-87.70229629
G,B,A,O,0,41.94225793,-87.66995149
G,B,A,G,0,41.92073906,-87.66074219
G,B,D,H,0,41.78153774,-87.72650499
G,B,A,I,1,41.88171846,-87.62776043
G,B,D,K,0,41.91877167,-87.69491187
G,B,L,H,1,41.99774293,-87.68921924
G,B,M,C,0,41.83008488,-87.64487228
G,B,O,G,0,41.74045994,-87.5551289
G,B,D,H,0,41.73244227,-87.56345426
G,B,A,H,0,41.74240277,-87.58400884
G,B,M,O,1,41.87899686,-87.63958491
G,B,L,M,1,41.68995741,-87.63746062
G,B,L,L,0,41.97744068,-87.83971247
G,B,A,C,0,41.76502548,-87.57627535
G,D,A,I,1,41.72822686,-87.55285504
G,B,L,H,0,41.78693241,-87.62388725
G,B,L,H,0,41.79604488,-87.62412049
G,B,A,C,0,41.77122803,-87.6113031
G,B,D,M,0,41.97324468,-87.7134982
G,B,A,G,0,41.82247467,-87.71271649
G,B,L,C,0,41.8830534,-87.68233019
G,B,L,K,0,41.88114867,-87.68763742
G,B,L,K,0,41.75184807,-87.55745774
G,B,O,M,1,41.71459791,-87.56702223
G,B,L,M,1,41.74946001,-87.72089612
G,B,F,G,1,41.78246627,-87.66064194
G,B,M,I,0,41.89255909,-87.62345046
G,B,M,G,0,41.88612589,-87.6413183
G,B,O,C,0,41.8960297,-87.71999365
G,B,D,H,0,41.91558576,-87.70588885
G,B,M,G,0,41.82079776,-87.60129594
G,B,L,C,0,41.76118776,-87.63456203
G,B,L,G,0,41.87525073,-87.72679796
G,B,L,I,0,41.8949094,-87.7260684
G,B,L,G,0,41.80039454,-87.6878803
G,B,M,G,0,41.87531859,-87.7214842
G,B,A,G,0,41.8132561,-87.69558295
G,B,A,H,0,41.77331567,-87.58797868
G,B,F,H,1,41.78757422,-87.70338383
G,B,F,K,1,41.87255512,-87.72406236
G,B,F,H,1,41.87263244,-87.71695328
G,B,A,I,1,41.73926587,-87.60489375
G,B,C,I,0,41.87793976,-87.64771506
G,B,F,H,1,41.92998876,-87.75636656
G,B,A,H,0,41.83411266,-87.63158971
G,B,A,L,0,41.88449455,-87.62713864
G,B,M,H,0,41.7668852,-87.65335984
G,D,A,I,1,41.69590816,-87.59582281
G,B,F,K,1,41.75245514,-87.584427
G,B,D,H,0,41.75134208,-87.56137777
G,B,A,C,0,41.86171755,-87.72138627
G,B,A,H,0,41.85023891,-87.7173922
G,B,L,G,0,41.68940835,-87.65115951
G,B,L,H,0,41.85841316,-87.72494547
G,B,L,G,0,41.70266825,-87.65242924
G,B,O,F,0,41.90054568,-87.6484467
G,B,A,F,0,41.67535302,-87.63580971
G,B,A,K,0,41.72227768,-87.65032477
G,B,L,M,0,41.89536391,-87.72639099
G,B,F,H,1,41.89434628,-87.71261986
G,B,F,C,1,41.85807748,-87.72737507
G,B,F,H,1,41.89554991,-87.70686
G,B,H,G,1,41.88068137,-87.72935749
G,B,A,K,0,41.83041179,-87.67345222
G,B,A,I,0,41.86803411,-87.63921516
G,D,L,C,1,42.00209332,-87.67199397
G,B,L,C,0,41.75313973,-87.56262426
G,B,L,H,0,41.77316372,-87.6749595
G,B,O,H,0,41.91599076,-87.68737084
G,B,A,H,0,41.92287565,-87.63978957
G,B,D,H,0,41.76012143,-87.65398104
G,B,L,H,0,41.89582612,-87.72609645
G,B,A,I,0,41.88117946,-87.68530897
G,B,L,H,0,41.87858812,-87.74587554
G,B,L,G,1,41.88487942,-87.7564531
G,B,M,G,1,41.74323622,-87.68640107
G,B,A,H,0,41.88405777,-87.77397748
G,D,A,H,0,41.87072227,-87.6408346
G,B,L,H,0,41.89136672,-87.74722022
G,B,L,K,0,41.87667195,-87.75384276
G,B,A,H,0,41.74819838,-87.62817633
G,B,F,L,1,41.89499136,-87.74712097
G,B,M,G,1,41.77512567,-87.66777588
G,B,L,H,0,41.85495691,-87.70534389
G,B,A,G,0,41.83426188,-87.72306429
G,B,M,I,1,41.87411594,-87.67090996
G,B,A,I,1,41.89589602,-87.67791339
G,B,L,H,0,41.88087775,-87.71418604
G,B,F,K,1,41.88020685,-87.74526584
G,B,A,I,1,41.69590816,-87.59582281
G,B,M,I,0,41.85283541,-87.63316897
G,B,L,C,1,41.82176139,-87.70068618
G,B,A,H,0,41.91417791,-87.73624292
G,B,A,G,0,41.87818863,-87.74933454
G,B,A,C,1,41.67897694,-87.64560303
G,B,F,H,1,41.70809641,-87.62205559
G,B,M,H,1,41.76881374,-87.62025
G,D,A,I,1,41.88350019,-87.6278767
G,B,M,M,1,41.90754244,-87.64597669
G,B,A,H,0,41.7789195,-87.664206
G,B,A,L,0,41.9347556,-87.6380107
G,B,A,M,0,41.88604636,-87.648653
G,B,A,H,0,41.90789122,-87.68227995
G,B,H,M,0,41.87837031,-87.70724814
G,B,A,F,0,41.93169013,-87.64526913
G,B,O,C,0,41.73547237,-87.64848497
G,B,A,C,0,41.79879332,-87.78078554
G,B,O,G,0,41.77644669,-87.69454361
G,D,F,K,1,41.8853978,-87.74183228
G,B,L,C,1,41.7987925,-87.64405574
G,B,A,K,0,41.85288947,-87.62187049
G,B,M,I,1,41.96542318,-87.65562101
G,B,H,K,1,41.79907173,-87.66107343
G,B,C,G,0,41.94790789,-87.75080498
G,B,O,C,0,41.73547237,-87.64848497
G,D,A,I,1,41.88347549,-87.62787697
G,B,O,O,0,41.79904307,-87.62257644
G,B,A,H,0,41.83469081,-87.61370565
G,B,A,C,0,41.80042189,-87.69276519
G,B,A,L,0,41.91243778,-87.73618934
G,B,L,C,0,41.74686798,-87.60020889
G,B,O,G,0,41.88050372,-87.71099123
G,B,A,I,1,41.80898136,-87.60655105
G,B,F,C,1,41.78979356,-87.655978
G,B,O,O,0,41.81781967,-87.6230622
G,B,A,H,0,41.96442582,-87.66524675
G,B,M,O,1,42.01022856,-87.67272657
G,B,O,O,0,41.89789513,-87.62409661
G,B,L,G,0,41.73588553,-87.64049703
G,B,L,G,0,41.72602515,-87.65427808
G,D,I,K,1,41.76639563,-87.64077369
G,B,H,K,1,41.79980899,-87.72335095
G,B,F,M,1,41.8480957,-87.68063306
G,B,A,O,1,41.88239406,-87.6278448
G,B,L,C,1,41.74719631,-87.60263839
G,B,M,G,0,41.98727015,-87.71755169
G,B,O,E,0,41.92588867,-87.64067561
G,B,A,I,0,41.70619283,-87.70059363
G,B,M,L,1,41.65799965,-87.60340602
G,D,A,C,0,41.92702688,-87.66369682
G,B,F,H,1,41.89455212,-87.71262522
G,B,F,H,1,41.85410023,-87.66916011
G,B,M,H,0,41.80010961,-87.72208281
G,B,O,O,0,41.76886832,-87.64260929
G,B,D,H,0,41.73128476,-87.54292633
G,B,M,J,1,41.77886851,-87.67389658
G,B,A,I,1,41.89589602,-87.67791339
G,B,L,H,0,41.88512414,-87.70377791
G,B,M,H,0,41.8904669,-87.74673998
G,D,O,I,0,41.87825451,-87.68635566
G,B,L,G,0,41.86630331,-87.71423857
G,B,O,H,0,41.72121235,-87.66281599
G,B,L,C,0,41.870922,-87.70918965
G,B,E,F,1,41.66019767,-87.58882712
G,B,A,M,0,41.71921417,-87.65203116
G,B,O,C,0,41.75472442,-87.55466708
G,B,L,G,1,41.68032248,-87.62273126
G,B,O,H,0,41.88023494,-87.76557232
G,B,M,H,0,41.97403168,-87.65980667
G,B,A,H,0,41.8803782,-87.75468691
G,B,L,G,1,41.87164804,-87.72378459
G,B,F,A,1,41.76775624,-87.65540342
G,B,A,G,0,41.69939002,-87.61477304
G,B,A,C,0,41.9733392,-87.65313205
G,B,L,C,1,41.93843063,-87.63764366
G,B,L,G,1,41.69814964,-87.53890886
G,B,L,G,0,41.73305313,-87.55271235
G,B,A,H,0,41.7588943,-87.57454782
G,B,O,G,0,41.7528433,-87.56261682
G,B,A,J,0,41.75932713,-87.58615404
G,B,A,G,0,41.84093939,-87.65193416
G,B,H,H,1,41.80845375,-87.61956737
G,B,L,C,0,41.80280415,-87.6100538
G,B,M,I,1,41.88350019,-87.6278767
G,D,A,G,0,41.88851967,-87.64282025
G,D,L,J,0,41.90292267,-87.69719301
G,B,A,H,0,41.87708052,-87.72616011
G,B,F,G,1,41.87256068,-87.72355929
G,B,A,I,0,41.88238916,-87.62437461
G,B,D,K,0,41.97080927,-87.73550472
G,B,O,H,0,41.91294534,-87.69584067
G,B,L,I,0,42.01874898,-87.67315728
G,B,A,I,0,41.89589764,-87.67771504
G,B,F,L,1,41.69279599,-87.66915619
G,B,L,M,0,41.89723066,-87.72186278
G,B,A,C,0,41.90926639,-87.6871925
G,B,A,C,0,41.90933924,-87.6908839
G,B,M,I,0,42.01874898,-87.67315728
G,B,A,I,0,41.90683577,-87.72813017
G,B,M,C,0,41.78823635,-87.62662301
G,B,O,K,0,41.97059998,-87.71464909
G,B,A,G,0,42.00667091,-87.66682489
G,B,A,H,0,41.94026076,-87.80311516
G,B,M,C,0,41.86384789,-87.69333663
G,D,B,G,0,41.73833247,-87.5648202
G,B,M,C,0,41.86354318,-87.7324337
G,B,M,C,0,41.87822158,-87.74933791
G,D,O,G,0,41.74359841,-87.57758976
G,B,A,H,0,41.95749489,-87.77937629
G,B,A,H,0,41.87682748,-87.71575999
G,B,A,C,0,41.93236327,-87.73559191
G,B,O,C,0,41.76762256,-87.66632119
G,B,A,H,0,41.77730987,-87.64080292
G,B,A,G,0,41.9044256,-87.72955621
G,D,O,H,0,0,0
G,B,A,H,0,41.84467044,-87.69669138
G,B,M,H,0,41.87496947,-87.67954089
G,B,A,H,0,41.85623321,-87.70538279
G,B,L,I,1,41.77573891,-87.58629353
G,B,L,H,0,41.78989244,-87.79149246
G,B,O,H,0,41.87574017,-87.75627459
G,B,A,I,0,41.74806034,-87.7413027
G,B,O,H,1,41.74584892,-87.65967947
G,D,A,I,0,41.94664872,-87.70208488
G,B,C,I,1,41.90168089,-87.62834515
G,D,D,H,0,41.82614276,-87.60634964
G,B,A,I,0,42.01660711,-87.67530276
G,C,C,E,0,0,0
G,B,A,I,0,41.95364341,-87.72801475
G,B,C,J,0,41.82224523,-87.69094813
G,B,A,L,0,41.75761443,-87.58611527
G,B,L,H,0,41.79434495,-87.61596874
G,B,L,G,1,41.68235802,-87.64607222
G,B,L,H,0,41.76510232,-87.62489756
G,B,M,H,0,41.70044103,-87.53770154
G,B,L,C,0,41.7353413,-87.60963879
G,B,M,G,0,41.73681928,-87.66187693
G,B,O,H,1,41.77585879,-87.60582895
G,B,F,H,1,41.75851818,-87.58836251
G,B,O,H,0,41.73295399,-87.57561892
G,B,A,K,0,41.94495301,-87.64941621
G,B,M,H,0,41.97343951,-87.68420174
G,B,A,K,0,41.96180197,-87.65303049
G,B,A,C,0,41.74834775,-87.54756893
G,B,A,H,0,41.84884357,-87.71613566
G,B,A,I,0,41.89789513,-87.62409661
G,B,O,F,1,41.77264904,-87.63384009
G,B,O,H,0,41.79054357,-87.78013033
G,B,A,G,0,41.9389331,-87.78973273
G,B,A,H,0,41.93580733,-87.71845495
G,B,L,H,0,41.77964034,-87.65237452
